logLD50,sigma,n_obs,Response,Response_Unit,Endpoint,smiles,LD50_class
3.06632592536204,0.001,1,1165,mg/kg,LD50,CC(=O)C=O,2
3.26810972980848,0.487998079608503,7,5000,mg/kg,LD50,CC(=O)CC(=O)Nc1ccccc1C,2
3.47712125471966,0.001,1,3000,mg/kg,LD50,CC(=O)CC(=O)Nc1ccc(C)cc1C,2
3.38916608436453,0.91665355513704,3,5400,mg/kg,LD50,CC(=O)CC(=O)Nc1ccccc1,3
3.69897000433602,1.001,1,5000,mg/kg,LD50,C=C(C)C(=O)OCCOC(=O)CC(C)=O,2
3.24797326636181,0.541155306409226,5,2000,mg/kg,LD50,C=CC(=O)NC(C)(C)CC(C)=O,2
3.47741068790725,0.0837171931630303,3,2520,mg/kg,LD50,CC(=O)CC(C)(C)O,2
2.81834422397664,0.501499222597053,4,1000,mg/kg,LD50,CC(=O)CC(C)=O,2
2.71011736511182,0.001,1,513,mg/kg,LD50,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,2
2.61304205798791,0.342200451451413,2,187,mg/kg,LD50,CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,1
1.39794000867204,0.001,1,25,mg/kg,LD50,CC(=O)CC(c1ccco1)c1c(O)c2ccccc2oc1=O,0
2.07918124604762,0.001,1,120,mg/kg,LD50,CC(=O)CC1OCC(CCl)O1,1
3.31722734917642,0.001,1,2076,mg/kg,LD50,CC(=O)CCC(C)=O,2
3.12057393120585,0.001,1,1320,mg/kg,LD50,CC(=O)CCc1ccc(O)cc1,2
2.85733249643127,0.001,1,720,mg/kg,LD50,CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2
2.05190186047798,0.0529018604779784,2,100,mg/kg,LD50,CC(=O)CCl,1
2.39794000867204,0.001,1,250,mg/kg,LD50,CC(=O)CNC(C)(C)Cc1ccc(Cl)cc1,1
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(=O)C[N+]1(CC(=N)O)C(=O)Sc2ccc(Cl)cc21,2
3.39093510710338,0.001,1,2460,mg/kg,LD50,C=CN(C(C)=O)c1ccccc1,2
3,1.001,1,1000,mg/kg,LD50,C#CCN(C(C)=O)C(=O)Oc1cccc2c1OC(C)(C)O2,2
4.30102999566398,1.001,1,20000,mg/kg,LD50,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,3
3,1.001,1,1000,mg/kg,LD50,C=CCN(C(C)=O)C(=O)Oc1cccc2c1OC(C)(C)O2,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(=O)n1c(=O)oc2ccc(Cl)cc21,2
2.22010808804006,0.001,1,166,mg/kg,LD50,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1
3.78746047451842,0.001,1,6130,mg/kg,LD50,CC(=O)N1CCOCC1,3
4,1.001,1,10000,mg/kg,LD50,CC(=O)N1CCSC1C(=O)Oc1c(C)ncc(CO)c1CO,3
2.9804578922761,1.001,1,956,mg/kg,LD50,CC(=O)NC(C(=O)O)C(C)(C)S,2
3.50514997831991,1.001,1,3200,mg/kg,LD50,CC(=O)Nc1ccccc1CCNC(=O)c1ccc2ccccc2c1O,2
3.45178643552429,0.001,1,2830,mg/kg,LD50,CC(=O)Nc1cc(Cl)c([N+](=O)[O-])cc1Cl,2
3.61278385671974,0.001,1,4100,mg/kg,LD50,CC(=O)Nc1cc(Cl)ccc1Cl,2
2.30102999566398,1.001,1,200,mg/kg,LD50,CC(=O)Nc1ccc(Cc2ccccn2)c([N+](=O)[O-])c1,1
4.02938377768521,0.001,1,10700,mg/kg,LD50,CC(=O)Nc1cccc(NC(C)=O)c1,3
3.60205999132796,0.501,2,4000,mg/kg,LD50,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,2
1.37591954370465,0.001,1,23.764,mg/kg,LD50,CC(=O)Nc1ccc2nc(C(F)(F)F)[nH]c2c1,0
3,0.001,1,1000,mg/kg,LD50,CC(=O)Nc1ccc2c(c1)OCO2,2
3.41161970596323,0.001,1,2580,mg/kg,LD50,CC(=O)Nc1ccc(C)c(NS(=O)(=O)C(F)(F)F)c1,2
3.21218760440396,0.001,1,1630,mg/kg,LD50,CC(=O)Nc1ccc(-c2ccc(N)cc2)cc1,2
3.92427928606188,0.001,1,8400,mg/kg,LD50,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,3
3.50514997831991,1.001,1,3200,mg/kg,LD50,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,2
3.54406804435028,0.001,1,3500,mg/kg,LD50,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,2
2.64933485871214,0.001,1,446,mg/kg,LD50,CC(=O)Nc1ccncc1,1
3.28735377271475,0.001,1,1938,mg/kg,LD50,CC(=O)Nc1ccc([N+](=O)[O-])c(Cl)n1,2
3.47712125471966,1.001,1,3000,mg/kg,LD50,CC(=O)Nc1cc2cccnc2c(N2CCN(CCO)CC2)n1,2
2.60205999132796,1.001,1,400,mg/kg,LD50,CC(=O)Nc1ncc([N+](=O)[O-])s1,1
3.84509804001426,1.001,1,7000,mg/kg,LD50,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,3
4.43055876952276,0.001,1,26950,mg/kg,LD50,CC(=O)NCCO,3
3.68124123737559,0.001,1,4800,mg/kg,LD50,CC(=O)NO,2
3.70329137811866,0.46229859922968,3,6000,mg/kg,LD50,CC(=O)N[C@@H](CS)C(=O)O,3
2,0.001,1,100,mg/kg,LD50,C=C(C#N)OC(C)=O,1
3.51587384371168,0.001,1,3280,mg/kg,LD50,CC(=O)OC(C(Cl)(Cl)Cl)P(=O)(Oc1ccccc1)Oc1ccccc1,2
3.65321251377534,0.0273950641219347,3,4750,mg/kg,LD50,CC(=O)OC(C)(C)C,2
3.70543604658525,0.001,1,5075,mg/kg,LD50,CC(=O)OC(C)(C)C1CC=C(C)CC1,3
3.51851393987789,0.001,1,3300,mg/kg,LD50,CC(=O)OC(C)(C)Cc1ccccc1,2
3.68574173860226,0.001,1,4850,mg/kg,LD50,CC(=O)OC(C)(C)CCc1ccccc1,2
3.79934054945358,0.001,1,6300,mg/kg,LD50,C=CC(=C)CCCC(C)(C)OC(C)=O,3
3.25042000230889,0.001,1,1780,mg/kg,LD50,CC(=O)OC(C)=O,2
4,0.001,1,10000,mg/kg,LD50,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,3
2.73479982958885,0.001,1,543,mg/kg,LD50,C=CC(CCC(=O)O)OC(C)=O,2
2.50514997831991,0.001,1,320,mg/kg,LD50,C=C(Cl)C(OC(C)=O)OC(C)=O,1
2.50514997831991,0.001,1,320,mg/kg,LD50,CC(=O)OC(OC(C)=O)C(Cl)CCl,1
1.54406804435028,0.001,1,35,mg/kg,LD50,C=CC(OC(C)=O)OC(C)=O,0
1.6232492903979,0.001,1,42,mg/kg,LD50,CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],0
1.79239168949825,0.001,1,62,mg/kg,LD50,CC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)C,1
3.47712125471966,0.001,1,3000,mg/kg,LD50,CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1,2
4,1.001,1,10000,mg/kg,LD50,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,3
3.25527250510331,0.001,1,1800,mg/kg,LD50,CC(=O)Oc1ccccc1C(N)=O,2
3.17609125905568,0.371731363845751,5,1850,mg/kg,LD50,CC(=O)Oc1ccccc1C(=O)O,2
3.39794000867204,0.001,1,2500,mg/kg,LD50,CC(=O)Oc1cccc(Oc2ccc(C(F)(F)F)cc2Cl)c1,2
2.69897000433602,1.01575968014129,3,2000,mg/kg,LD50,CC(=O)Oc1ccc(C#N)cc1,2
4.07918124604763,1.001,1,12000,mg/kg,LD50,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,3
2.69897000433602,0.001,1,500,mg/kg,LD50,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)N(C(C)=O)c3ccccc32)cc1,1
3.27875360095283,0.001,1,1900,mg/kg,LD50,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,2
3.90308998699194,0.001,1,8000,mg/kg,LD50,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,3
3.34242268082221,0.001,1,2200,mg/kg,LD50,CC(=O)Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(C)=O,2
2.54032947479087,0.001,1,347,mg/kg,LD50,CC(=O)OC1c2cccc(O)c2C(=O)c2c(O)cccc21,1
0.6232492903979,0.001,1,4.2,mg/kg,LD50,CC(=O)OC1CC2(O)C(CCC3(C)C(c4ccc(=O)oc4)CCC32O)C2(C)CCC(O)C=C12,0
3.69897000433602,0.001,1,5000,mg/kg,LD50,CC(=O)OC1CCC(C(C)(C)C)CC1,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(=O)OC1CCC2CCCCC2C1,2
3.82801506422398,0.001,1,6730,mg/kg,LD50,CC(=O)OC1CCCCC1,3
2.85125834871908,0.001,1,710,mg/kg,LD50,C=CC=COC(C)=O,2
1.50514997831991,0.001,1,32,mg/kg,LD50,CC(=O)OCC#N,0
1.14612803567824,0.001,1,14,mg/kg,LD50,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(=O)OCC(C)=CCC[C@]1(C)C2C[C@@H]3[C@H](C2)[C@@]31C,2
3.72015930340596,0.001,1,5250,mg/kg,LD50,CC(=O)OCC(COc1ccccc1)OC(C)=O,3
4.2136771018823,0.001,1,16356,mg/kg,LD50,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,3
3.69897000433602,0.001,1,5000,mg/kg,LD50,CC(=O)OCc1ccc(C)cc1,2
3.32221929473392,0.001,1,2100,mg/kg,LD50,CC(=O)OCc1ccc2c(c1)OCO2,2
3.34861467137986,0.548584675715878,2,2490,mg/kg,LD50,CC(=O)OCc1ccccc1,2
2.13311584834495,0.0201724960381099,2,130,mg/kg,LD50,C=CCOC(C)=O,1
3.51851393987789,0.001,1,3300,mg/kg,LD50,CC(=O)OCC=Cc1ccccc1,2
3.3115419584012,0.001,1,2049,mg/kg,LD50,CC(=O)OCCC(Cl)C(C)=O,2
3.47712125471966,0.001,1,3000,mg/kg,LD50,CC(=O)OCCC1=CC2CC(C1)C2(C)C,2
3.69897000433602,0.0686844435603726,3,3670,mg/kg,LD50,CC(=O)OCCc1ccccc1,2
2.77815125038364,0.001,1,600,mg/kg,LD50,CC(=O)OCCCC(=O)CBr,2
1,0.001,1,10,mg/kg,LD50,CC(=O)OCCCl,0
3.31597034545692,0.001,1,2070,mg/kg,LD50,CC(=O)OCCN(CCC#N)c1ccccc1,2
3.33243845991561,0.001,1,2150,mg/kg,LD50,CC(=O)OCCN(CCOC(C)=O)c1ccccc1,2
3.69897000433602,0.001,1,5000,mg/kg,LD50,CC(=O)OCCN(CCOC(C)=O)N=O,2
3.91645394854993,0.001,1,8250,mg/kg,LD50,CC(=O)OCCO,3
4.19295752988466,0.001,1,15594,mg/kg,LD50,CC(=O)OCCOCCOCCOC(C)=O,3
2.30404897316264,0.913004336963683,58,3421,mg/kg,LD50,CC(=O)OO,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,2
3.51851393987789,1.001,1,3300,mg/kg,LD50,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,2
2.88907562519182,1.41295437047216,2,2000,mg/kg,LD50,CC(=O)O[C@H]1CC[C@@H](C(C)(C)C)CC1,2
4,1.001,1,10000,mg/kg,LD50,CC(=O)O[C@@H]1C(=O)O[C@@H]2[C@H]1OC(=O)[C@@H]2OC(C)=O,3
2.60205999132796,0.001,1,400,mg/kg,LD50,CC(=O)SCC(=O)N=c1[nH]c2ccccc2s1,1
2.70243053644553,0.001,1,504,mg/kg,LD50,CC(=O)SCCCCCCSC(C)=O,2
2.36172783601759,0.001,1,230,mg/kg,LD50,CC(=O)[C@H]1CCc2cc(-c3ccccc3)ccc21,1
2.47275644931721,0.001,1,297,mg/kg,LD50,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,1
2.89209460269048,0.001,1,780,mg/kg,LD50,CC(Br)(CCl)CBr,2
1.86923171973098,0.001,1,74,mg/kg,LD50,CC(Br)C=CCl,1
2.86981820797933,0.001,1,741,mg/kg,LD50,CC(Br)CBr,2
2.47712125471966,1.001,1,300,mg/kg,LD50,CC(C#N)c1cccc(C(=O)c2ccccc2)c1,1
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(C#N)c1cccc(C(=O)Cl)c1,2
3.60205999132796,1.001,1,4000,mg/kg,LD50,CC(C(=O)C(N)=O)c1ccc(N2Cc3ccccc3C2=O)cc1,2
3.06818586174616,0.001,1,1170,mg/kg,LD50,CC(C(=O)COC(=O)c1ccncc1)c1ccc(-c2ccccc2F)cc1,2
2.5327543789925,0.001,1,341,mg/kg,LD50,CC(C(=O)OCCCCO[N+](=O)[O-])c1ccc(-c2ccccc2)c(F)c1,1
2.34044411484012,0.001,1,219,mg/kg,LD50,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)OCCOCCO)ccc1O2,1
2.41497334797082,0.001,1,260,mg/kg,LD50,CC(C(=O)OCCOCCO)c1ccc2c(c1)C(=O)Cc1ccccc1O2,1
2.8750612633917,0.001,1,750,mg/kg,LD50,CC(C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)[N+](=O)[O-],2
2.54530711646582,0.001,1,351,mg/kg,LD50,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,1
1.07918124604762,0.001,1,12,mg/kg,LD50,CC(C(=O)O)c1ccc2c(c1)OCc1cc(Cl)ccc1C2=O,0
1.53147891704226,0.001,1,34,mg/kg,LD50,CC(C(=O)O)c1ccc2c(c1)OCc1ccccc1C2=O,0
2.85733249643127,0.001,1,720,mg/kg,LD50,CC(C(=O)O)c1ccc2oc3ccccc3c(=O)c2c1,2
1.77451696572855,0.001,1,59.5,mg/kg,LD50,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,1
2.11394335230684,0.001,1,130,mg/kg,LD50,CC(C(=O)O)c1ccc2c(c1)C(=O)c1ccccc1CO2,1
2.06818586174616,0.001,1,117,mg/kg,LD50,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1
1.8488047010518,0.001,1,70.6,mg/kg,LD50,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,1
2.52762990087134,0.001,1,337,mg/kg,LD50,CC(C(=O)O)c1ccc(-c2ccccc2F)cc1,1
2.46538285144842,0.001,1,292,mg/kg,LD50,CC(C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1,1
3.19033169817029,0.001,1,1550,mg/kg,LD50,CC(C(=O)O)c1ccc(-n2cc3ccccc3n2)cc1,2
2.13033376849501,0.001,1,135,mg/kg,LD50,CC(C(=O)O)c1ccc(Oc2nccs2)cc1,1
2.07188200730613,0.001,1,118,mg/kg,LD50,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,1
2.16731733474818,0.001,1,147,mg/kg,LD50,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)O)ccc1O2,1
2.9731278535997,0.001,1,940,mg/kg,LD50,CC(C(O)c1ccccc1)N(C)CCC#N,2
2.69897000433602,1.34909301347463,3,500,mg/kg,LD50,CC(C)(Br)C(=O)Br,1
3.21748394421391,0.001,1,1650,mg/kg,LD50,CC(C)(C(N)=O)c1ccccc1,2
3.30102999566398,0.001,1,2000,mg/kg,LD50,CC(C)(C(=O)O)c1ccc(C#CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,2
3.75587485567249,0.001,1,5700,mg/kg,LD50,CC(C)(C(=O)O)S(C)(=O)=O,3
3.30102999566398,1.001,1,2000,mg/kg,LD50,C#CC(C)(C)C,2
3.11394335230684,0.001,1,1300,mg/kg,LD50,CC(C)(C)C(=O)C(Cl)Cl,2
2.45178643552429,0.001,1,283,mg/kg,LD50,CC(C)(C)C(=O)CC#N,1
3.49762064978129,0.001,1,3145,mg/kg,LD50,CC(C)(C)C(=O)CCc1ccc(Cl)cc1,2
2.65801139665711,0.001,1,455,mg/kg,LD50,CC(C)(C)C(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1
2.74036268949424,0.001,1,550,mg/kg,LD50,CC(C)(C)C(=O)CCl,2
3.66745295288995,0.001,1,4650,mg/kg,LD50,CC(C)(C)C(=O)COc1ccc(Cl)cc1,2
4,1.001,1,10000,mg/kg,LD50,CC(C)(C)C(=O)OCC(=O)c1ccccc1,3
3.47348697006457,0.849042251202112,33,5000,mg/kg,LD50,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,2
2.67577834167409,0.001,1,474,mg/kg,LD50,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,1
3.25285303097989,0.001,1,1790,mg/kg,LD50,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,2
3.47712125471966,1.001,1,3000,mg/kg,LD50,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,2
0.301029995663981,0.001,1,2,mg/kg,LD50,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0
3,0.809573567516372,3,2000,mg/kg,LD50,CC(C)(C)c1cc(CCC(=O)O)ccc1O,2
2.7702648398478,0.866071617756469,4,789,mg/kg,LD50,CC(C)(C)c1ccccc1O,2
3.21477117358972,0.00894529755786688,2,1610,mg/kg,LD50,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2
3.4996870826184,1.001,1,3160,mg/kg,LD50,CC(C)(C)c1cc(S)c(O)c(C(C)(C)C)c1,2
3.77815125038364,1.001,1,6000,mg/kg,LD50,CC(C)(C)c1ccc(OP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)Oc2ccc(C(C)(C)C)cc2C(C)(C)C)c(C(C)(C)C)c1,3
3.7228021016368,0.52483209730078,2,5580,mg/kg,LD50,CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,3
3.20951501454263,0.001,1,1620,mg/kg,LD50,CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(C)(C)C1=CC(=Cc2ccccc2)C=C(C(C)(C)C)C1=O,2
4.17609125905568,1.001,1,15000,mg/kg,LD50,CC(C)(C)c1cc(C(C)(CC(=O)OCCOC(=O)CC(C)(c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)ccc1O,3
1.93951925261862,0.001,1,87,mg/kg,LD50,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,1
3.84062061868779,1.54059062302381,2,24000,mg/kg,LD50,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,3
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(C)(C)c1cc(Cn2c(=O)n(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c(=O)n(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2=O)cc(C(C)(C)C)c1O,2
4,0.001,1,10000,mg/kg,LD50,CC(C)(C)c1cc(CN2CCN(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc(C(C)(C)C)c1O,3
2.20682587603185,0.001,1,161,mg/kg,LD50,CC(C)(C)c1cc(Br)c2nc(C(F)(F)F)[nH]c2c1,1
4,1.001,1,10000,mg/kg,LD50,CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1,3
3.60205999132796,1.001,1,4000,mg/kg,LD50,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,2
2.67486114073781,0.001,1,473,mg/kg,LD50,CC(C)(C)c1ccc(C(=O)O)cc1,1
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(C)(C)c1ccc(C2=C3C(=O)NC(c4ccc(C(C)(C)C)cc4)=C3C(=O)N2)cc1,2
3.60205999132796,0.001,1,4000,mg/kg,LD50,CC(C)(C)c1ccc(C(=O)OCC(Cl)(Cl)Cl)o1,2
3.42143939022005,0.109748873375171,5,1480,mg/kg,LD50,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,2
3.38021124171161,0.001,1,2400,mg/kg,LD50,CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1,2
2.09691001300806,0.001,1,125,mg/kg,LD50,CC1(C)Cc2cccc(OC(=O)NCSc3ccc(C(C)(C)C)cc3)c2O1,1
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(C)(C)c1ccc2oc(-c3ccc(C=Cc4ccc(-c5ccccc5)cc4)cc3)nc2c1,2
3.48358729696889,0.001,1,3045,mg/kg,LD50,CC(C)(C)c1ccccc1,2
2.69897000433602,0.001,1,500,mg/kg,LD50,CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,1
3.30102999566398,1.17648842446113,3,2000,mg/kg,LD50,CC(C)(C)C1CCC(=O)CC1,2
3,1.001,1,1000,mg/kg,LD50,CC(C)(C)C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(C)(C)C1CCC(OC(=O)OOC(=O)OC2CCC(C(C)(C)C)CC2)CC1,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,2
3.46213964303094,0.66210964736696,2,2000,mg/kg,LD50,CC(C)(C)C1CCC(O)CC1,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(C)(C)CC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,2
3.69897000433602,0.001,1,5000,mg/kg,LD50,CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,2
3.60638136511061,0.493240990709813,3,4600,mg/kg,LD50,CC(C)(C)CC(C)(C)c1ccc(O)cc1,2
2.49554433754645,0.101419901126035,3,381,mg/kg,LD50,CC(C)(C)CC(C)(C)N,1
1.7160033436348,0.001,1,52,mg/kg,LD50,CC(C)(C)CC(C)(C)S,1
3.69897000433602,1.001,1,5000,mg/kg,LD50,C=COC(=O)CCCCC(C)(C)C,2
3.3151303171836,0.001,1,2066,mg/kg,LD50,CC(C)(C)CCCCC(=O)O,2
3.90308998699194,1.001,1,8000,mg/kg,LD50,CC(C)(C)CNc1nnc(-c2ccccc2)c2ccccc12,3
2.27875360095283,0.001,1,190,mg/kg,LD50,CC(C)(C)COC(=O)Nc1ccco1,1
1.77942625584923,0.136973579363041,2,44,mg/kg,LD50,CC(C)(C)N,0
3.43408963841789,0.001,1,2717,mg/kg,LD50,CC(C)(C)N(CCO)CCO,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(C)(C)N(Sc1nc2ccccc2s1)Sc1nc2ccccc2s1,2
2.21748394421391,0.001,1,165,mg/kg,LD50,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,1
2.89863377041536,0.143758914742867,2,1100,mg/kg,LD50,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,2
2.44404479591808,0.001,1,278,mg/kg,LD50,CC(C)(C)N=C(NC#N)Nc1cccnc1,1
2.51719589794997,0.001,1,329,mg/kg,LD50,CC(C)(C)N=NC(C)(C)O,1
2.81954393554187,0.001,1,660,mg/kg,LD50,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,2
3.72427586960079,0.001,1,5300,mg/kg,LD50,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,3
3.32014628611105,0.001,1,2090,mg/kg,LD50,CC(C)(C)NCCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,2
3.16646563750139,0.038888333618358,3,1395.61,mg/kg,LD50,CC(C)(C)NCCOCCO,2
3.10209052551184,0.001,1,1265,mg/kg,LD50,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,2
3.48372989900002,0.0924016975941129,5,3500,mg/kg,LD50,CC(C)(C)O,2
3.01994668167884,0.001,1,1047,mg/kg,LD50,C=CC(=O)OC(C)(C)C,2
3.39794000867204,0.001,1,2500,mg/kg,LD50,CC(C)(C)OC(=O)N1CC(=O)C1,2
2.6783570302917,0.13244373323199,4,406,mg/kg,LD50,CC(C)(C)OO,1
4.39794000867204,1.001,1,25000,mg/kg,LD50,CC(C)(C)OOC(C)(C)C,3
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(C)(C)OOC(C)(C)c1cccc(C(C)(C)OOC(C)(C)C)c1,2
3.67209785793572,0.001,1,4700,mg/kg,LD50,CC(C)(C)OOC(C)(C)c1ccccc1,2
3.50514997831991,1.001,1,3200,mg/kg,LD50,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,2
4.22149248205152,0.419000211685388,3,21500,mg/kg,LD50,CC(C)(C)OOC1(OOC(C)(C)C)CCCCC1,3
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(C)(C)OP(=O)(O)OC(C)(C)C,2
2.67577834167409,0.001,1,474,mg/kg,LD50,CC(C)(C)[C@@H](O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,1
